,sentence no,sentence,word,tag
875,35,"This can come from a number of offensive Pokemon, such as Rapid Spin Excadrill, Defog Kartana, or Defog Landorus-T, but you'll notice that a majority of these Pokemon stack weaknesses or are generally considered subpar options for hazard removal, which definitely contributes to holding Dragonite back in the tier",back,OTHER
876,35,"This can come from a number of offensive Pokemon, such as Rapid Spin Excadrill, Defog Kartana, or Defog Landorus-T, but you'll notice that a majority of these Pokemon stack weaknesses or are generally considered subpar options for hazard removal, which definitely contributes to holding Dragonite back in the tier",in,OTHER
877,35,"This can come from a number of offensive Pokemon, such as Rapid Spin Excadrill, Defog Kartana, or Defog Landorus-T, but you'll notice that a majority of these Pokemon stack weaknesses or are generally considered subpar options for hazard removal, which definitely contributes to holding Dragonite back in the tier",the,OTHER
878,35,"This can come from a number of offensive Pokemon, such as Rapid Spin Excadrill, Defog Kartana, or Defog Landorus-T, but you'll notice that a majority of these Pokemon stack weaknesses or are generally considered subpar options for hazard removal, which definitely contributes to holding Dragonite back in the tier",tier,OTHER
879,36,Another option is to essentially go all-in with offensive type spam,Another,OTHER
880,36,Another option is to essentially go all-in with offensive type spam,option,OTHER
881,36,Another option is to essentially go all-in with offensive type spam,is,OTHER
882,36,Another option is to essentially go all-in with offensive type spam,to,OTHER
883,36,Another option is to essentially go all-in with offensive type spam,essentially,OTHER
884,36,Another option is to essentially go all-in with offensive type spam,go,OTHER
885,36,Another option is to essentially go all-in with offensive type spam,all-in,OTHER
886,36,Another option is to essentially go all-in with offensive type spam,with,OTHER
887,36,Another option is to essentially go all-in with offensive type spam,offensive,OTHER
888,36,Another option is to essentially go all-in with offensive type spam,type,OTHER
889,36,Another option is to essentially go all-in with offensive type spam,spam,OTHER
890,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",Since,OTHER
891,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",most,OTHER
892,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",Pokemon,OTHER
893,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",that,OTHER
894,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",resist,OTHER
895,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",Flying,B-TYPE
896,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",lack,OTHER
897,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",reliable,OTHER
898,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep","recovery,",OTHER
899,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",one,OTHER
900,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",Flying-type,B-TYPE
901,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",Pokemon,OTHER
902,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",can,OTHER
903,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",break,OTHER
904,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",for,OTHER
905,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",the,OTHER
906,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",other,OTHER
907,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",to,OTHER
908,37,"Since most Pokemon that resist Flying lack reliable recovery, one Flying-type Pokemon can break for the other to sweep",sweep,OTHER
909,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",Mega,B-POKEMON
910,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",Pinsir,I-POKEMON
911,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",is,OTHER
912,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",an,OTHER
913,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",option,OTHER
914,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos","here,",OTHER
915,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",as,OTHER
916,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",is,OTHER
917,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos","Hawlucha,",B-POKEMON
918,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",since,OTHER
919,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",Dragonite,B-POKEMON
920,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",can,OTHER
921,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",take,OTHER
922,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",down,OTHER
923,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",annoyances,OTHER
924,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",to,OTHER
925,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",it,OTHER
926,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",like,OTHER
927,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",Clefable,B-POKEMON
928,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",or,OTHER
929,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",take,OTHER
930,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",out,OTHER
931,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",chunks,OTHER
932,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",of,OTHER
933,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",health,OTHER
934,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",from,OTHER
935,38,"Mega Pinsir is an option here, as is Hawlucha, since Dragonite can take down annoyances to it like Clefable or take out chunks of health from Landorus-T or Zapdos",Landorus-T,B-POKEMON
